s_no,tpa,entity_code,hospital_name,address,district,subentities,single_multi,pvt_govt,directrate,edc,edc_date,year,grade,bariatric_surgery,cardiology,cardiothoracic_surgeries,dermatology,ent,endocrinology,follow_up_procedure,gastroenterology,general_medicine,general_surgery,genitourinary_surgery,gynaecology_obstetric_surgery,haemotology,hepatology,infectious_diseases,interventional_cardiology,interventional_radiology,medical_oncology,neonatology,nephrology,neurology,neurosurgery,ofms,ophthalmology_surgeries,orthopedics,paediatric_intensive_care,paediatric_surgeries,paediatrics,plastic_surgery,pmr,psychiatry,pulmonology,radiation_oncology,rehabilitation,rheumatology,spine,surgical_gastro_enterology,surgical_oncology,vascular_surgeries,joint_replacement,latitude,longitude,location_accuracy
1525,MA,H_24633,"GUPHC, Karamabakudi, Pudukottai TN.","PHC Malaiyur, karambakudi Taluk, Pudukkottai- Dt.",Pudukottai,PHC,Multi,Govt-MTM,Govt,51,19-08-2021,2021,A1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,10.3826515,78.8191259,District Center
1530,MA,H_24642,"GUPHC, Kunnandarkovil, Andakulam, Pudukottai TN. ","Block Medical Officer, Primary Health Centre, Andakkulam, Kunnandarkoil block, Pudukkottai Dt,Tamil Nadu-622203
",Pudukottai,PHC,Multi,Govt-MTM,Govt,51,19-08-2021,2021,A1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,10.3826515,78.8191259,District Center
1532,MA,H_24645,"GUPHC, Thirumayam, Nachandupatti, Pudukottai TN.","Block Medical Officer, Primary Health Centre,Natchandupatti, Thirumayam Block, Pudukkottai Dt, Tamil Nadu-622404
",Pudukottai,PHC,Multi,Govt-MTM,Govt,51,19-08-2021,2021,A1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,10.3826515,78.8191259,District Center
1533,MA,H_24646,"GUPHC, Viralimalai, Neerpalani, Pudukottai TN.","Block Medical Officer,Government Hospital, viralimalai,Viralimalai block, Pudukkottai dt, Tamil Nadu-621316
",Pudukottai,PHC,Multi,Govt-MTM,Govt,51,19-08-2021,2021,A1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,10.3826515,78.8191259,District Center
1607,MA,H_24926,"GUPHC,Manamelkudi,Aranthagi,Pudukottai,TN.","PHC Singavanam, Manamelkudi Taluk, Pudukkottai - Dt",Pudukottai,PHC,Multi,Govt-MTM,Govt,54,22-10-2021,2021,A1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,10.3826515,78.8191259,District Center
1534,MA,H_24650,"GUPHC,Ponnamaravathi,Karaiyur,Pudukottai TN.","Block Medical Officer, Primary Health Centre, Karaiyur, Ponnamaravathy Block, Pudukottai Dt, Tamil Nadu-622002
",Pudukottai,PHC,Multi,Govt-MTM,Govt,51,19-08-2021,2021,A1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,10.3826515,78.8191259,District Center
1608,MA,H_24954,"GUPHC,Tiruvarankulam,Keeramangalam,Pudukottai TN.","PHC Thiruvarankulam, Alangudi Taluk, Pudukkottai - Dt",Pudukottai,PHC,Multi,Govt-MTM,Govt,55,12-11-2021,2021,A1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,10.3603703,78.9778724,Village/Town Center
1609,MA,H_24955,"GUPHC,Tiruvarankulam,Vadakadu,Pudukottai,TN.","PHC, Vadakadu",Pudukottai,PHC,Multi,Govt-MTM,Govt,55,12-11-2021,2021,A1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,10.3877155,78.8304902,Village/Town Center
349,MA,H_18363,"M Malar Hospital,Pudukottai TN.","T.S.No.5590, South 4th street, Govt Hospital North Road, Pudukottai.",Pudukottai,Private,Multi,PVT HOSPITAL,Pvt,4,12-04-2017,2017,A4,False,True,True,False,True,False,True,False,False,True,True,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,10.4081384,78.8467233,Village/Town Center
362,MA,H_21523,"Manimegalai Medical Centre, Pudukottai TN.","T.S No: 1900, South main street, Pudukkottai",Pudukottai,Private,Multi,PVT HOSPITAL,Pvt,1,20-03-2017,2017,A4,False,False,False,False,False,False,True,False,True,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,10.387148,78.8144776,Exact Hospital
388,MA,H_22337,"Muthu Meenakshi Hospitals, Pudukottai TN.","No 5542, South 4th Street, Pudukkottai",Pudukottai,Private,Multi,PVT HOSPITAL,Pvt,9,18-07-2017,2017,A1,False,True,True,False,False,False,True,True,True,True,True,True,False,False,True,True,False,True,True,True,False,True,False,False,True,True,False,True,True,False,False,True,False,False,True,True,True,False,True,True,10.3793683,78.8217657,Exact Hospital
2071,MA,H_22696,"Pudugai MRI Centre ,Pudukottai DC",,Pudukottai,Private,PVT-STANDALONE,DC PVT-STANDALONE,Pvt,22,06-08-2018,2018,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10.3826515,78.8191259,District Center
2010,MA,H_22371,"PUDUGAI RADIO DIAG HITECH SCAN CTR, Pudukottai DC.",,Pudukottai,Private,PVT-STANDALONE,DC PVT-STANDALONE,Pvt,10,21-08-2017,2017,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10.3826515,78.8191259,District Center
422,MA,H_23482,"PUDUGAI STAR HOSPITAL,PUDUKOTTAI,TN.","NO:50/51 RAMACHANDRA NAGAR, ALANGUDI RD PUDUKOTTAI-",Pudukottai,Private,Multi,PVT HOSPITAL,Pvt,40,06-10-2020,2020,A6,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,10.3826515,78.8191259,District Center
39,MA,H_25085,"Pudukottai Medical College Hosp,Pudukottai TN.","GOVT MEDICAL COLLEGE & HOSPITAL,  PUDUKKOTTAI TK,PUDUKKOTTAI (DT)",Pudukottai,Medical College Hospital ,Multi,Govt-DME,Govt,1,20-03-2017,2017,A1,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,10.3826515,78.8191259,District Center
486,MA,H_19049,"Sree Meenakshi Polyclinic, Pudukottai TN.","5215 Sourth 4th Street, Pudukkottai",Pudukottai,Private,Multi,PVT HOSPITAL,Pvt,4,12-04-2017,2017,A3,False,False,False,False,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,10.3826515,78.8191259,District Center
488,MA,H_22034,"Sree Vijay Hosptials,Pudukottai,TN.","No:64/3B East Coast Road, Manamelkudi, Manamelkudi-TK Pudukkottai-DT",Pudukottai,Private,Multi,PVT HOSPITAL,Pvt,2,27-03-2017,2017,A3,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,10.3826515,78.8191259,District Center
491,MA,H_18239,"Sri Durga Surg Clinic,Pudukottai TN.","Thiruppathur Road, Ponnamaravathi",Pudukottai,Private,Multi,PVT HOSPITAL,Pvt,4,12-04-2017,2017,A4,False,False,True,False,True,False,True,False,True,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,True,False,False,True,True,False,False,True,True,False,True,False,True,False,False,True,10.3826515,78.8191259,District Center
497,MA,H_22749,"Sri Krishna Eye Hospital, Pudukottai TN.","T.s.No:5594/1,South 4TH Street, Pudukkottai-622001",Pudukottai,Private,Single,PVT HOSPITAL,Pvt,26,06-12-2018,2018,S2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10.3799051,78.819032,Exact Hospital
545,MA,H_22120,"Team Speciality Hospital,Pudukottai TN.","No.10, Sathiyamoorthy Road, Opp.New Bus Stand, Pudukottai.",Pudukottai,Private,Multi,PVT HOSPITAL,Pvt,6,15-05-2017,2017,A6,False,False,False,False,False,False,True,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,10.3788247,78.8134383,Exact Hospital
979,Vidal,H_22854,"Aasi Multispeciality Hosp, Ramanathapuram, TN.","No-6/115,D-Block(Opposite, RTO Office), Rameshwaram Road, Ramanathapuram",Ramanathapuram,Private,Multi,PVT HOSPITAL,Pvt,31,13-05-2019,2019,A6,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,9.2857884,79.2646449,Village/Town Center
980,Vidal,H_22726,"Arogya hospital, Ramanathapuram TN.","6/2 , Devipattinam Road, Kenikarai,Ramanathapuram -623501",Ramanathapuram,Private,Multi,PVT HOSPITAL,Pvt,25,26-10-2018,2018,A6,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,9.371553,78.838873,Exact Hospital
1061,Vidal,H_26338,"AVK Hospital, Ramanathapuram, TN."," 10/10A,NARIKUDI VILLAGE,THONDI TOWN PANCHAYAT,THIRUVADANAI TALUK,RAMANATHAPURAM DISTRICT.",Ramanathapuram,Private,Multi,PVT HOSPITAL,Pvt,92,26-11-2025,2025,A6,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.5205576,78.5184635,District Center
707,Vidal,H_25877,"Govt Ervadi Taluk Hospital, Ramanathapuram TN.","Ramanathapuram Rd, Idhambadal, Ervadi - 623566",Ramanathapuram,Sub-district Hospital,Multi,Govt-DMS,Govt,69,12-05-2023,2023,A1,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,9.2090426,78.7101139,Village/Town Center
622,Vidal,H_19719,"Govt Hospital Kamudhi,Ramanathapuram TN.","ARUPPUKOTTAI MAIN ROAD,KAMUTHI",Ramanathapuram,Sub-district Hospital,Multi,Govt-DMS,Govt,1,20-03-2017,2017,A1,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,9.4158759,78.3659616,Exact Hospital
623,Vidal,H_19720,"Govt Hospital Keelakkarai,Ramanathapuram TN.",Govt Hospital Vallal Seethakathi Salai Kilakarai ,Ramanathapuram,Sub-district Hospital,Multi,Govt-DMS,Govt,1,20-03-2017,2017,A1,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,9.2346623,78.7860322,Exact Hospital
624,Vidal,H_20034,"Govt Hospital,Mudukalathur,Ramanthapuram TN.","Govt.Hospital,  Near bus stand, Pmk Road, Mudukulathur",Ramanathapuram,Sub-district Hospital,Multi,Govt-DMS,Govt,1,20-03-2017,2017,A1,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,9.5393865,78.5907211,Village/Town Center
629,Vidal,H_20712,"Govt Hospital,Parthibanur,Ramanathapuram,TN.",Parthibanur,Ramanathapuram,PHC,Multi,Govt - PHC,Govt,1,20-03-2017,2017,A1,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,9.4158759,78.3659616,Exact Hospital
625,Vidal,H_20036,"Govt Hospital,Rameshwaram,Ramanathapuram TN."," 6 LINE STREET,RAILWAY FEEDER ROAD,RAMESWARAM",Ramanathapuram,Sub-district Hospital,Multi,Govt-DMS,Govt,1,20-03-2017,2017,A1,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,9.2871911,79.3104069,Exact Hospital
626,Vidal,H_20035,"Govt Hospital,Thiruvadanai,Ramanthapuram TN.","Govt.Taluk Hospital,Taluk office(opp)Madurai-Thondi Road",Ramanathapuram,Sub-district Hospital,Multi,Govt-DMS,Govt,1,20-03-2017,2017,A1,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,9.5205576,78.5184635,District Center
630,Vidal,H_20711,"Govt Hospital,Uchipuli, Ramanathapuram TN.",GPHC UCHIPULI .RAMNAD DIST,Ramanathapuram,PHC,Multi,Govt - PHC,Govt,1,20-03-2017,2017,A1,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,9.274733,79.136718,Exact Hospital
704,Vidal,H_25870,"Govt Kadaladi Taluk Hospital, Ramanathapuram TN.","Sayalgudi Road,Kadaladi - 623703",Ramanathapuram,Sub-district Hospital,Multi,Govt-DMS,Govt,69,12-05-2023,2023,A1,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,9.2225484,78.4964776,Village/Town Center
706,Vidal,H_25876,"Govt Mandabam Taluk Hospital, Ramanathapuram TN.","Mandapam Camp, Kundannoor Willington Island Road, Mandapam,Ramanathapuram - 623518",Ramanathapuram,Sub-district Hospital,Multi,Govt-DMS,Govt,69,12-05-2023,2023,A1,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,9.3588632,78.8375276,Village/Town Center
705,Vidal,H_25875,"Govt Panaikulam Taluk Hospital, Ramanathapuram TN.","Pudhuvalasai Main Rd, Krishnapuram, Panaikulam,Ramanathapuram - 623522",Ramanathapuram,Sub-district Hospital,Multi,Govt-DMS,Govt,69,12-05-2023,2023,A1,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,9.3588632,78.8375276,Village/Town Center
1940,Vidal,H_22522,"Govt.DDWO,Ramanathapuram TN.",,Ramanathapuram,DDWO,DDWO,DDWO,Govt,0,22-02-2018,2018,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.5205576,78.5184635,District Center
627,Vidal,H_18498,"Govt.Head Qrtrs Hosp Paramakudi,Ramanathpuram TN.","Govt.Hospital,Kattu Paramakudi,Paramakudi.",Ramanathapuram,District Hospital,Multi,Govt-DMS,Govt,1,20-03-2017,2017,A1,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,9.5205576,78.5184635,District Center
1939,Vidal,H_22481,"Govt.Head Quarters Hospital,DEIC, Ramanatha TN. ",,RAMANATHAPURAM,DEIC,DEIC,DEIC,Govt,0,14-02-2018,2018,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.5205576,78.5184635,District Center
628,Vidal,H_18495,"Govt.Ramanathapuram Medical college,Ramanad TN.","Maharaja Silks Opposite,Ramanathapuram",Ramanathapuram,Medical College Hospital ,Multi,Govt-DME,Govt,1,20-03-2017,2017,A1,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,9.5205576,78.5184635,District Center
1742,Vidal,H_24469,"Govt.Upgraded PHC, Devipattinam,Ramanathapuram TN.","Upgraded PHC,ECR Road,Devipattinam",Ramanathapuram ,UPHC,Multi,Govt-MTM,Govt,51,19-08-2021,2021,A1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,9.9211743,79.1419992,Village/Town Center
